,mean,std
0,1.7104462680000003,0.012539611089398972
1,0.6654570680000004,0.2647890039557986
2,0.4732450959999994,0.30033163654691036
3,0.395822076,0.3130832027077058
4,0.34262314800000016,0.32278402691384744
5,0.2967611960000028,0.16371632639021697
6,0.3143726519999996,0.35674825884428524
7,0.2707331319999986,0.1594272302864221
8,0.2725383359999995,0.3673326568694545
9,0.23422646000000044,0.16071253631983604
10,0.2404655480000014,0.16014688965291368
11,0.2446075120000023,0.16110204218674345
